Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Discount Flag,High Value,Customer Segment,Frequency Category,CLV,AOV,Discount Impact,Review Category
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly,Adult,1,1,Loyal,High,990,7.5,90,Poor
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,Yes,Standard,Yes,Yes,4,Cash,Fortnightly,Middle Age,1,0,Returning,Medium,144,7.2,36,Average
1030,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly,Adult,1,0,Loyal,,726,0.6470588235294118,22,Average
1031,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,Senior,1,1,Loyal,,3293,2.3421052631578947,89,Average
1032,22,Male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly,Young Adult,1,0,Loyal,,1600,1.5151515151515151,50,Average
1033,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,Yes,44,Credit Card,Quarterly,Senior,1,0,Loyal,,1584,0.8,36,Good
1034,19,Male,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly,Young Adult,1,0,Loyal,,2132,1.2380952380952381,52,Good
1035,68,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Weekly,Senior,1,0,Loyal,,1276,0.6444444444444445,29,Good
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,Yes,32,Venmo,Annually,Senior,1,1,Loyal,,2848,2.696969696969697,89,Poor
1037,68,Male,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly,Senior,1,0,Loyal,High,611,3.357142857142857,47,Average
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,48,Debit Card,Quarterly,Senior,1,0,Loyal,,1200,0.5102040816326531,25,Average
1039,41,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3.0,Yes,Express,Yes,Yes,3,Bank Transfer,Weekly,Middle Age,1,0,Returning,Medium,222,18.5,74,Average
1040,29,Male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39,Venmo,Monthly,Adult,1,0,Loyal,,1794,1.15,46,Good
1041,68,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,7,Cash,Fortnightly,Senior,1,0,Loyal,High,154,2.75,22,Good
1042,36,Male,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,Yes,11,Cash,Fortnightly,Middle Age,1,0,Loyal,High,275,2.0833333333333335,25,Good
1043,55,Male,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,Yes,47,Credit Card,Weekly,Senior,1,0,Loyal,,3760,1.6666666666666667,80,Good
1044,28,Male,Jeans,Clothing,76,Hawaii,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Fortnightly,Adult,1,0,Loyal,,2128,2.6206896551724137,76,Average
1045,39,Male,Jeans,Clothing,30,Oregon,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months,Middle Age,1,0,Loyal,High,510,1.6666666666666667,30,Good
1046,54,Male,Sweater,Clothing,79,New Mexico,L,Black,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Bi-Weekly,Senior,1,0,Loyal,High,869,6.583333333333333,79,Average
1047,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12,Venmo,Annually,Middle Age,1,0,Loyal,High,264,1.6923076923076923,22,Good
1048,31,Male,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Yes,Standard,Yes,Yes,7,Credit Card,Fortnightly,Adult,1,0,Loyal,High,252,4.5,36,Good
1049,30,Male,Socks,Clothing,77,Maine,L,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,19,Venmo,Fortnightly,Adult,1,0,Loyal,High,1463,3.85,77,Poor
1050,45,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,Yes,24,Cash,Quarterly,Middle Age,1,0,Loyal,,792,1.32,33,Poor
1051,48,Male,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,Yes,19,Venmo,Monthly,Middle Age,1,0,Loyal,High,1216,3.2,64,Average
1052,45,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,Yes,39,PayPal,Annually,Middle Age,1,0,Loyal,,2067,1.325,53,Poor
1053,60,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Fortnightly,Senior,1,0,New,Low,36,18.0,36,Average
1054,59,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,Yes,10,Debit Card,Bi-Weekly,Senior,1,0,Loyal,High,700,6.363636363636363,70,Average
1055,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,Yes,48,PayPal,Quarterly,,1,1,Loyal,,4608,1.9591836734693877,96,Good
1056,70,Male,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,Yes,24,Debit Card,Annually,Senior,1,0,Loyal,,648,1.08,27,Average
1057,20,Male,Sweater,Clothing,64,Idaho,L,Black,Winter,2.9,No,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly,Young Adult,1,0,Loyal,,2688,1.4883720930232558,64,Poor
1058,65,Male,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,Yes,20,Credit Card,Weekly,Senior,1,0,Loyal,High,460,1.0952380952380953,23,Good
1059,29,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,Yes,49,Bank Transfer,Every 3 Months,Adult,1,0,Loyal,,1617,0.66,33,Average
1060,22,Male,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,Yes,25,Debit Card,Monthly,Young Adult,1,0,Loyal,,850,1.3076923076923077,34,Poor
1061,27,Male,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,Adult,1,0,Loyal,,735,1.5909090909090908,35,Poor
1062,36,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months,Middle Age,1,0,Loyal,High,744,4.769230769230769,62,Good
1063,59,Male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,Senior,1,0,Loyal,,1575,3.409090909090909,75,Poor
1064,62,Male,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,Yes,Yes,35,Cash,Monthly,Senior,1,0,Loyal,,1015,0.8055555555555556,29,Average
1065,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Express,Yes,Yes,42,Credit Card,Every 3 Months,Adult,1,0,Loyal,,1176,0.6511627906976745,28,Average
1066,59,Male,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3,PayPal,Every 3 Months,Senior,1,0,Returning,Medium,60,5.0,20,Good
1067,49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,No,Store Pickup,Yes,Yes,11,PayPal,Bi-Weekly,Middle Age,1,1,Loyal,High,1056,8.0,96,Good
1068,18,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,Yes,22,PayPal,Quarterly,,1,0,Loyal,,946,1.8695652173913044,43,Poor
1069,55,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Standard,Yes,Yes,47,Credit Card,Weekly,Senior,1,1,Loyal,,4418,1.9583333333333333,94,Poor
1070,38,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,Yes,33,Venmo,Every 3 Months,Middle Age,1,1,Loyal,,2673,2.3823529411764706,81,Good
1071,50,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,Yes,50,Debit Card,Weekly,Middle Age,1,0,Loyal,,3750,1.4705882352941178,75,Average
1072,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,Yes,46,Credit Card,Monthly,Senior,1,1,Loyal,,3726,1.7234042553191489,81,Poor
1073,48,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,,No,Express,Yes,Yes,34,Debit Card,Fortnightly,Middle Age,1,1,Loyal,,3128,2.6285714285714286,92,Poor
1074,22,Male,Scarf,Accessories,96,California,XL,Purple,Spring,4.0,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly,Young Adult,1,1,Loyal,,3168,2.823529411764706,96,Good
1075,48,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,No,Standard,Yes,Yes,45,Bank Transfer,Fortnightly,Middle Age,1,0,Loyal,,3195,1.5434782608695652,71,Poor
1076,57,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,Yes,32,Debit Card,Bi-Weekly,Senior,1,0,Loyal,,1600,1.5151515151515151,50,Good
1077,33,Male,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,47,Venmo,Bi-Weekly,Adult,1,0,Loyal,,3384,1.5,72,Poor
1078,58,Male,Jacket,Outerwear,28,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,Yes,5,PayPal,Quarterly,Senior,1,0,Returning,Medium,140,4.666666666666667,28,Average
1079,37,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,Yes,Yes,49,Credit Card,Fortnightly,Middle Age,1,0,Loyal,,2891,1.18,59,Good
1080,18,Male,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly,,1,0,Loyal,,1584,0.673469387755102,33,Good
1081,65,Male,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,Yes,22,Cash,Every 3 Months,Senior,1,0,Loyal,,1298,2.5652173913043477,59,Average
1082,62,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,Yes,45,Credit Card,Annually,Senior,1,0,Loyal,,1350,0.6521739130434783,30,Good
1083,54,Male,Hat,Accessories,85,South Carolina,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,Yes,30,Venmo,Quarterly,Senior,1,1,Loyal,,2550,2.7419354838709675,85,Poor
1084,35,Male,Backpack,Accessories,97,Washington,L,Teal,Summer,3.3,No,Store Pickup,Yes,Yes,43,Cash,Weekly,Adult,1,1,Loyal,,4171,2.2045454545454546,97,Average
1085,34,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,Yes,Yes,48,Cash,Quarterly,Adult,1,0,Loyal,,1728,0.7346938775510204,36,Good
1086,25,Male,Jewelry,Accessories,85,Utah,M,Turquoise,Winter,3.0,No,Store Pickup,Yes,Yes,23,Venmo,Fortnightly,Young Adult,1,1,Loyal,,1955,3.5416666666666665,85,Average
1087,53,Male,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,3.0,No,Free Shipping,Yes,Yes,27,PayPal,Bi-Weekly,Senior,1,0,Loyal,,1674,2.2142857142857144,62,Average
1088,45,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,No,Next Day Air,Yes,Yes,7,Bank Transfer,Monthly,Middle Age,1,0,Loyal,High,497,8.875,71,Average
1089,49,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,Yes,2,PayPal,Weekly,Middle Age,1,0,Returning,Low,42,7.0,21,Poor
1090,40,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,Yes,33,PayPal,Bi-Weekly,Middle Age,1,0,Loyal,,2013,1.7941176470588236,61,Average
1091,38,Male,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27,Cash,Fortnightly,Middle Age,1,0,Loyal,,1566,2.0714285714285716,58,Good
1092,44,Male,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,4.7,No,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly,Middle Age,1,0,Loyal,High,480,11.428571428571429,80,Good
1093,68,Male,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly,Senior,1,0,Loyal,High,1000,2.380952380952381,50,Good
1094,60,Male,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,Senior,1,0,Loyal,,2208,1.0212765957446808,48,Good
1095,25,Male,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,No,Next Day Air,Yes,Yes,25,Cash,Quarterly,Young Adult,1,0,Loyal,,1000,1.5384615384615385,40,Good
1096,19,Male,Coat,Outerwear,34,Tennessee,S,Peach,Summer,3.0,No,Free Shipping,Yes,Yes,30,Bank Transfer,Quarterly,Young Adult,1,0,Loyal,,1020,1.096774193548387,34,Average
1097,57,Male,Coat,Outerwear,46,New Hampshire,S,Beige,Fall,2.6,No,Standard,Yes,Yes,48,Credit Card,Annually,Senior,1,0,Loyal,,2208,0.9387755102040817,46,Poor
1098,58,Male,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,47,Bank Transfer,Weekly,Senior,1,0,Loyal,,1269,0.5625,27,Average
1099,49,Male,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,27,Credit Card,Weekly,Middle Age,1,1,Loyal,,2646,3.5,98,Average
1100,19,Male,Sweater,Clothing,73,North Carolina,M,Peach,Fall,2.6,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,Young Adult,1,0,Loyal,,3285,1.5869565217391304,73,Poor
1101,50,Male,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,No,Express,Yes,Yes,2,Credit Card,Weekly,Middle Age,1,0,Returning,Low,56,9.333333333333334,28,Good
1102,30,Male,Gloves,Accessories,76,Delaware,XL,Silver,Fall,3.0,No,Free Shipping,Yes,Yes,39,Cash,Fortnightly,Adult,1,0,Loyal,,2964,1.9,76,Average
1103,52,Male,Sweater,Clothing,83,Texas,M,Peach,Fall,2.9,No,Express,Yes,Yes,24,Cash,Fortnightly,Senior,1,1,Loyal,,1992,3.32,83,Poor
1104,35,Male,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly,Adult,1,0,Loyal,High,184,2.5555555555555554,23,Good
1105,35,Male,Hat,Accessories,28,Delaware,M,Beige,Fall,3.1,No,Express,Yes,Yes,8,Bank Transfer,Quarterly,Adult,1,0,Loyal,High,224,3.111111111111111,28,Average
1106,33,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,6,Venmo,Every 3 Months,Adult,1,1,Loyal,High,498,11.857142857142858,83,Average
1107,52,Male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,No,Store Pickup,Yes,Yes,12,Venmo,Fortnightly,Senior,1,1,Loyal,High,1152,7.384615384615385,96,Average
1108,69,Male,Sneakers,Footwear,62,Texas,M,Peach,Fall,2.8,No,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly,Senior,1,0,Loyal,,1612,2.2962962962962963,62,Poor
1109,27,Male,Shorts,Clothing,25,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50,Cash,Fortnightly,Adult,1,0,Loyal,,1250,0.49019607843137253,25,Poor
1110,66,Male,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,,No,Next Day Air,Yes,Yes,2,Venmo,Weekly,Senior,1,1,Returning,Low,194,32.333333333333336,97,Poor
1111,28,Male,Hoodie,Clothing,61,Texas,L,Cyan,Fall,3.0,No,Standard,Yes,Yes,31,Cash,Bi-Weekly,Adult,1,0,Loyal,,1891,1.90625,61,Average
1112,22,Male,Shoes,Footwear,66,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly,Young Adult,1,0,Returning,Medium,264,13.2,66,Good
1113,69,Male,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32,PayPal,Quarterly,Senior,1,0,Loyal,,2144,2.0303030303030303,67,Good
1114,28,Male,Sunglasses,Accessories,80,Maryland,M,Purple,Summer,4.8,No,Next Day Air,Yes,Yes,11,PayPal,Bi-Weekly,Adult,1,0,Loyal,High,880,6.666666666666667,80,Good
1115,55,Male,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months,Senior,1,0,Loyal,,1175,0.5208333333333334,25,Poor
1116,30,Male,Hat,Accessories,58,New York,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,Yes,37,Cash,Weekly,Adult,1,0,Loyal,,2146,1.5263157894736843,58,Good
1117,67,Male,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,Yes,39,PayPal,Fortnightly,Senior,1,1,Loyal,,3744,2.4,96,Good
1118,25,Male,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,24,Credit Card,Monthly,Young Adult,1,0,Loyal,,1848,3.08,77,Good
1119,49,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,Yes,11,PayPal,Every 3 Months,Middle Age,1,0,Loyal,High,715,5.416666666666667,65,Good
1120,34,Male,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,3.1,No,Standard,Yes,Yes,36,Credit Card,Weekly,Adult,1,0,Loyal,,1296,0.972972972972973,36,Average
1121,22,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,Yes,40,Debit Card,Monthly,Young Adult,1,1,Loyal,,3360,2.048780487804878,84,Good
1122,63,Male,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25,Cash,Quarterly,Senior,1,0,Loyal,,1450,2.230769230769231,58,Average
1123,70,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually,Senior,1,0,Loyal,High,744,4.769230769230769,62,Good
1124,36,Male,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38,Cash,Monthly,Middle Age,1,0,Loyal,,2546,1.7179487179487178,67,Poor
1125,42,Male,Sweater,Clothing,20,Iowa,M,Orange,Spring,,No,Express,Yes,Yes,40,Cash,Quarterly,Middle Age,1,0,Loyal,,800,0.4878048780487805,20,Poor
1126,27,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly,Adult,1,1,Loyal,High,900,8.181818181818182,90,Poor
1127,23,Male,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,Yes,47,Venmo,Fortnightly,Young Adult,1,0,Loyal,,2726,1.2083333333333333,58,Average
1128,50,Male,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Monthly,Middle Age,1,0,Loyal,,1166,2.3043478260869565,53,Good
1129,56,Male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35,Debit Card,Monthly,Senior,1,0,Loyal,,1050,0.8333333333333334,30,Good
1130,37,Male,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,Yes,46,Venmo,Fortnightly,Middle Age,1,0,Loyal,,2990,1.3829787234042554,65,Good
1131,67,Male,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30,PayPal,Bi-Weekly,Senior,1,0,Loyal,,1230,1.3225806451612903,41,Average
1132,67,Male,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Monthly,Senior,1,0,Loyal,High,1460,3.4761904761904763,73,Average
1133,50,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25,Cash,Fortnightly,Middle Age,1,1,Loyal,,2450,3.769230769230769,98,Good
1134,36,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly,Middle Age,1,0,Loyal,,1044,1.2,36,Good
1135,62,Male,T-shirt,Clothing,81,Wisconsin,M,Brown,Summer,,No,Express,Yes,Yes,2,Venmo,Every 3 Months,Senior,1,1,Returning,Low,162,27.0,81,Poor
1136,65,Male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly,Senior,1,1,Loyal,,2880,2.727272727272727,90,Average
1137,23,Male,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly,Young Adult,1,1,Loyal,,3071,2.1842105263157894,83,Good
1138,46,Male,Shirt,Clothing,91,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months,Middle Age,1,1,Loyal,High,1456,5.352941176470588,91,Poor
1139,18,Male,Pants,Clothing,36,Iowa,M,Purple,Summer,4.7,No,Express,Yes,Yes,32,Venmo,Fortnightly,,1,0,Loyal,,1152,1.0909090909090908,36,Good
1140,58,Male,Coat,Outerwear,53,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly,Senior,1,0,Loyal,,2226,1.2325581395348837,53,Average
1141,31,Male,Jeans,Clothing,39,Maryland,M,White,Winter,2.6,No,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months,Adult,1,0,Loyal,High,234,5.571428571428571,39,Poor
1142,39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly,Middle Age,1,0,Loyal,,759,1.375,33,Good
1143,69,Male,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly,Senior,1,0,Loyal,,2052,2.7142857142857144,76,Average
1144,68,Male,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly,Senior,1,0,Loyal,,989,0.5227272727272727,23,Good
1145,41,Male,Jeans,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly,Middle Age,1,0,Loyal,,1350,2.076923076923077,54,Good
1146,31,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3.0,No,Express,Yes,Yes,30,Cash,Every 3 Months,Adult,1,1,Loyal,,2670,2.870967741935484,89,Average
1147,48,Male,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months,Middle Age,1,0,Loyal,High,266,4.75,38,Good
1148,59,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually,Senior,1,0,Loyal,High,612,2.0,36,Good
1149,34,Male,Pants,Clothing,66,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly,Adult,1,0,Loyal,High,660,6.0,66,Poor
1150,21,Male,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually,Young Adult,1,0,Loyal,,1680,1.024390243902439,42,Average
1151,29,Male,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly,Adult,1,0,Loyal,,1800,0.7058823529411765,36,Poor
1152,41,Male,Blouse,Clothing,86,Ohio,M,Gray,Spring,,No,Express,Yes,Yes,24,Credit Card,Weekly,Middle Age,1,1,Loyal,,2064,3.44,86,Poor
1153,62,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8,PayPal,Every 3 Months,Senior,1,0,Loyal,High,392,5.444444444444445,49,Good
1154,27,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly,Adult,1,0,Loyal,High,246,5.857142857142857,41,Good
1155,49,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly,Middle Age,1,1,Loyal,,3608,1.8222222222222222,82,Poor
1156,67,Male,T-shirt,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Express,Yes,Yes,47,PayPal,Quarterly,Senior,1,0,Loyal,,2491,1.1041666666666667,53,Poor
1157,20,Male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,Yes,6,Venmo,Every 3 Months,Young Adult,1,0,Loyal,High,126,3.0,21,Good
1158,37,Male,Belt,Accessories,66,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly,Middle Age,1,0,Loyal,High,726,5.5,66,Good
1159,69,Male,Belt,Accessories,89,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually,Senior,1,1,Loyal,,3649,2.119047619047619,89,Good
1160,66,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,Senior,1,0,Loyal,,2530,1.1702127659574468,55,Average
1161,37,Male,Scarf,Accessories,42,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly,Middle Age,1,0,Loyal,High,378,4.2,42,Average
1162,63,Male,Shorts,Clothing,52,Oklahoma,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Monthly,Senior,1,0,Loyal,,1924,1.368421052631579,52,Average
1163,47,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly,Middle Age,1,1,Loyal,High,1196,6.571428571428571,92,Good
1164,26,Male,Pants,Clothing,56,Tennessee,L,White,Summer,3.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly,Adult,1,0,Loyal,,1344,2.24,56,Average
